customer_id,company_name,business_type,industry_segment,city,state,tier,acquisition_channel,account_manager_id,onboarding_date,kyc_status,segment_label,is_active,created_at,updated_at
VP_C_00003579,Badal-More,Startup,Manufacturing_SME,Patna,Bihar,T3,Digital_Organic,,2024-02-23,VERIFIED,,False,2024-02-23 16:00:00,2026-01-29
VP_C_00003580,"Kari, Rai and Rattan",SME,Financial_Services,Varanasi,Uttar Pradesh,T3,Field_Sales,,2025-05-27,VERIFIED,,True,2025-05-27 15:00:00,2026-03-05
VP_C_00003581,Lad-Bora,SME,Financial_Services,Mumbai,Maharashtra,T1,Partner_Referral,CSM_0013,2024-09-26,VERIFIED,Silver,True,2024-09-26 17:00:00,2026-01-24
VP_C_00003582,Yadav and Sons,Startup,Auto_Dealership,Meerut,Uttar Pradesh,T3,Freemium_Upgrade,CSM_0082,2025-07-28,VERIFIED,,False,2025-07-28 18:00:00,2026-01-10
VP_C_00003583,Mand PLC,SME,Construction_Real_Estate,Nashik,Maharashtra,T3,Partner_Referral,CSM_0071,2024-11-27,VERIFIED,,True,2024-11-27 08:00:00,2026-02-23
VP_C_00003584,Shah-Karpe,Startup,Healthcare_Pharmacy,Pune,Maharashtra,T1,Inside_Sales,CSM_0021,2023-05-13,VERIFIED,Silver,False,2023-05-13 14:00:00,2026-03-17
VP_C_00003585,Joshi-Misra,SME,Travel_Hospitality,Coimbatore,Tamil Nadu,T2,Inbound_Web,,2024-03-27,VERIFIED,Silver,True,2024-03-27 13:00:00,2026-03-25
VP_C_00003586,Khosla-Deo,SME,Auto_Dealership,Kanpur,Uttar Pradesh,T2,Inside_Sales,,2024-01-11,VERIFIED,Bronze,False,2024-01-11 08:00:00,2026-01-17
VP_C_00003587,"Rau, Biswas and Lall",SME,Healthcare_Pharmacy,Ahmedabad,Gujarat,T1,Digital_Organic,CSM_0019,2024-06-08,VERIFIED,Bronze,False,2024-06-08 14:00:00,2026-02-08
VP_C_00003588,"Choudhury, Kar and Pant",Startup,Financial_Services,Nashik,Maharashtra,T3,Digital_Organic,,2025-05-15,VERIFIED,,True,2025-05-15 09:00:00,2026-03-31
VP_C_00003589,Loyal-Sunder,SME,Professional_Services,Chennai,Tamil Nadu,T1,Inbound_Web,CSM_0029,2024-10-01,VERIFIED,Silver,False,2024-10-01 12:00:00,2026-03-28
VP_C_00003590,"Kant, Brar and Kala",SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Partner_Referral,,2025-09-01,VERIFIED,Silver,True,2025-09-01 15:00:00,2026-02-04
VP_C_00003591,Pillay-Bora,Freelancer,Auto_Dealership,Meerut,Uttar Pradesh,T3,Inside_Sales,CSM_0083,2023-11-18,PENDING,,True,2023-11-18 09:00:00,2026-02-11
VP_C_00003592,Wason-Bhargava,SME,Travel_Hospitality,Rajkot,Gujarat,T3,Inbound_Web,,2024-01-18,VERIFIED,,False,2024-01-18 13:00:00,2026-03-17
VP_C_00003593,Pal Ltd,Enterprise,Travel_Hospitality,Coimbatore,Tamil Nadu,T2,Digital_Organic,CSM_0047,2023-03-27,VERIFIED,Bronze,True,2023-03-27 17:00:00,2026-02-07
VP_C_00003594,Tandon Group,Enterprise,Healthcare_Pharmacy,Ahmedabad,Gujarat,T1,Event,CSM_0037,2024-11-29,VERIFIED,Silver,True,2024-11-29 08:00:00,2026-01-04
VP_C_00003595,Manda-Kala,SME,Media_Entertainment,Bengaluru,Karnataka,T1,Partner_Referral,CSM_0005,2024-02-28,VERIFIED,Bronze,False,2024-02-28 09:00:00,2026-03-23
VP_C_00003596,"Peri, Samra and Kari",Enterprise,Auto_Dealership,Hyderabad,Telangana,T1,Inbound_Web,CSM_0009,2024-06-02,VERIFIED,Bronze,True,2024-06-02 09:00:00,2026-01-06
VP_C_00003597,Nadkarni PLC,SME,Logistics_Transport,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0038,2024-04-05,VERIFIED,Gold,False,2024-04-05 10:00:00,2026-02-16
VP_C_00003598,"Borra, Chandran and Patla",Enterprise,Retail_Electronics,Hyderabad,Telangana,T1,Field_Sales,CSM_0023,2023-09-27,VERIFIED,Silver,False,2023-09-27 13:00:00,2026-03-07
VP_C_00003599,Reddy PLC,SME,Financial_Services,Varanasi,Uttar Pradesh,T3,Inbound_Web,CSM_0082,2025-06-17,VERIFIED,,True,2025-06-17 08:00:00,2026-03-21
VP_C_00003600,Lal-Chacko,Enterprise,Construction_Real_Estate,Nagpur,Maharashtra,T2,Agency,CSM_0058,2025-06-15,VERIFIED,Bronze,True,2025-06-15 10:00:00,2026-02-03
VP_C_00003601,Deo PLC,SME,Education_EdTech,Kanpur,Uttar Pradesh,T2,Inside_Sales,CSM_0043,2024-11-29,VERIFIED,Silver,True,2024-11-29 11:00:00,2026-02-11
VP_C_00003602,Char Inc,Enterprise,Logistics_Transport,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0067,2023-02-13,VERIFIED,Bronze,True,2023-02-13 09:00:00,2026-02-08
VP_C_00003603,"Bala, Bandi and Kakar",SME,Healthcare_Pharmacy,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0057,2024-09-27,VERIFIED,Silver,True,2024-09-27 14:00:00,2026-03-29
VP_C_00003604,Dayal Ltd,SME,Tech_Startup,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0028,2025-09-27,VERIFIED,Silver,True,2025-09-27 08:00:00,2026-01-02
VP_C_00003605,"Kadakia, Jaggi and Suresh",SME,Financial_Services,Kolkata,West Bengal,T1,Digital_Organic,CSM_0003,2024-10-21,VERIFIED,Bronze,False,2024-10-21 08:00:00,2026-03-10
VP_C_00003606,Chander-Kala,SME,Food_Beverage,Jaipur,Rajasthan,T2,Event,,2023-02-28,VERIFIED,Silver,True,2023-02-28 12:00:00,2026-02-22
VP_C_00003607,Sur-Virk,Startup,Financial_Services,Nashik,Maharashtra,T3,Digital_Organic,CSM_0072,2025-01-28,VERIFIED,,False,2025-01-28 08:00:00,2026-02-22
VP_C_00003608,Narain-Badami,SME,Financial_Services,Bengaluru,Karnataka,T1,Freemium_Upgrade,CSM_0001,2025-03-20,VERIFIED,Silver,True,2025-03-20 10:00:00,2026-01-02
VP_C_00003609,Shah Ltd,Freelancer,Construction_Real_Estate,Kolkata,West Bengal,T1,Inside_Sales,CSM_0039,2023-09-08,VERIFIED,Silver,True,2023-09-08 15:00:00,2026-02-12
VP_C_00003610,"Sawhney, Bala and Handa",Freelancer,Professional_Services,Agra,Uttar Pradesh,T3,Inbound_Web,,2024-12-17,VERIFIED,,False,2024-12-17 10:00:00,2026-02-11
VP_C_00003611,"Nadig, Dhaliwal and Misra",Enterprise,Media_Entertainment,Meerut,Uttar Pradesh,T3,Partner_Referral,,2025-04-20,VERIFIED,,True,2025-04-20 16:00:00,2026-01-14
VP_C_00003612,"Tank, Desai and Choudhury",SME,Retail_Fashion,Meerut,Uttar Pradesh,T3,Partner_Referral,CSM_0076,2024-07-28,VERIFIED,,True,2024-07-28 17:00:00,2026-01-31
VP_C_00003613,Tella-Goda,SME,Financial_Services,Meerut,Uttar Pradesh,T3,Freemium_Upgrade,,2023-01-09,VERIFIED,,True,2023-01-09 16:00:00,2026-01-01
VP_C_00003614,Patla-Gala,Startup,Manufacturing_SME,Surat,Tamil Nadu,T2,Inside_Sales,CSM_0067,2023-06-08,VERIFIED,Silver,True,2023-06-08 14:00:00,2026-01-15
VP_C_00003615,Magar-Seth,SME,Media_Entertainment,Mumbai,Maharashtra,T1,Agency,CSM_0032,2025-05-23,VERIFIED,Silver,True,2025-05-23 16:00:00,2026-03-20
VP_C_00003616,Arya-Tata,SME,Manufacturing_SME,Rajkot,Gujarat,T3,Inbound_Web,,2023-04-18,VERIFIED,,False,2023-04-18 11:00:00,2026-01-25
VP_C_00003617,"Tailor, Prashad and Seshadri",Enterprise,Logistics_Transport,Surat,Gujarat,T2,Digital_Organic,CSM_0042,2023-10-25,VERIFIED,Bronze,False,2023-10-25 18:00:00,2026-03-21
VP_C_00003618,Vyas Inc,Startup,Manufacturing_SME,Ahmedabad,Gujarat,T1,Agency,CSM_0015,2024-01-20,VERIFIED,Bronze,False,2024-01-20 10:00:00,2026-02-22
VP_C_00003619,"Pillai, Mane and Thaker",Startup,Retail_Electronics,Patna,Bihar,T3,Digital_Organic,CSM_0075,2023-06-12,VERIFIED,,True,2023-06-12 09:00:00,2026-03-04
VP_C_00003620,Ramakrishnan-Narasimhan,SME,Retail_Grocery,Meerut,Uttar Pradesh,T3,Field_Sales,,2024-08-06,VERIFIED,,False,2024-08-06 10:00:00,2026-03-02
VP_C_00003621,Kari-Brar,Enterprise,Tech_Startup,Patna,Bihar,T3,Digital_Organic,,2024-02-13,VERIFIED,,True,2024-02-13 08:00:00,2026-01-02
VP_C_00003622,"Dora, Sem and Nori",SME,Retail_Fashion,Ahmedabad,Gujarat,T1,Agency,CSM_0007,2025-05-24,VERIFIED,Bronze,True,2025-05-24 16:00:00,2026-02-10
VP_C_00003623,Prasad-Randhawa,SME,Manufacturing_SME,Nagpur,Maharashtra,T2,Inbound_Web,CSM_0045,2023-03-16,VERIFIED,Bronze,True,2023-03-16 14:00:00,2026-01-11
VP_C_00003624,Chaudhry-Memon,Startup,Manufacturing_SME,Surat,Gujarat,T2,Inside_Sales,CSM_0041,2023-08-17,VERIFIED,Silver,True,2023-08-17 09:00:00,2026-02-02
VP_C_00003625,Bumb and Sons,SME,Logistics_Transport,Nashik,Maharashtra,T3,Inbound_Web,,2024-02-02,VERIFIED,,False,2024-02-02 12:00:00,2026-02-17
VP_C_00003626,Upadhyay-Aurora,SME,Construction_Real_Estate,Delhi,Delhi,T1,Inside_Sales,CSM_0033,2025-06-14,PENDING,Gold,True,2025-06-14 17:00:00,2026-02-01
VP_C_00003627,Zachariah-Baria,SME,Financial_Services,Kolkata,West Bengal,T1,Digital_Organic,CSM_0026,2024-04-18,VERIFIED,Silver,False,2024-04-18 16:00:00,2026-02-17
VP_C_00003628,Shanker-Narayan,Startup,Travel_Hospitality,Bhopal,Madhya Pradesh,T2,Inside_Sales,CSM_0042,2024-11-16,VERIFIED,Silver,True,2024-11-16 12:00:00,2026-02-13
VP_C_00003629,"Shukla, D’Alia and Issac",Startup,Healthcare_Pharmacy,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0046,2023-04-06,VERIFIED,Bronze,False,2023-04-06 10:00:00,2026-02-26
VP_C_00003630,Bahl Inc,Enterprise,Food_Beverage,Hyderabad,Telangana,T1,Inside_Sales,CSM_0037,2023-12-24,REJECTED,Gold,True,2023-12-24 13:00:00,2026-02-09
VP_C_00003631,Sachar-Sathe,Startup,Professional_Services,Kolkata,West Bengal,T1,Partner_Referral,CSM_0002,2024-04-22,VERIFIED,Bronze,True,2024-04-22 08:00:00,2026-03-29
VP_C_00003632,Modi PLC,SME,Professional_Services,Bhopal,Madhya Pradesh,T2,Partner_Referral,CSM_0061,2024-04-24,PENDING,Bronze,True,2024-04-24 15:00:00,2026-02-10
VP_C_00003633,Ranganathan and Sons,SME,Construction_Real_Estate,Nashik,Maharashtra,T3,Partner_Referral,CSM_0075,2024-10-19,VERIFIED,,True,2024-10-19 17:00:00,2026-01-19
VP_C_00003634,Venkataraman-Murthy,SME,Media_Entertainment,Meerut,Uttar Pradesh,T3,Inside_Sales,CSM_0076,2024-07-01,VERIFIED,,True,2024-07-01 14:00:00,2026-03-07
VP_C_00003635,"Ranganathan, Halder and Sule",SME,Professional_Services,Bengaluru,Karnataka,T1,Inbound_Web,CSM_0015,2025-07-10,VERIFIED,Bronze,True,2025-07-10 14:00:00,2026-02-25
VP_C_00003636,Vig-Batta,SME,Financial_Services,Patna,Bihar,T3,Inbound_Web,CSM_0084,2025-04-17,VERIFIED,,True,2025-04-17 17:00:00,2026-03-08
VP_C_00003637,Memon-Sandhu,Freelancer,Professional_Services,Mumbai,Maharashtra,T1,Digital_Organic,CSM_0039,2024-04-21,VERIFIED,Bronze,True,2024-04-21 17:00:00,2026-02-06
VP_C_00003638,Dhar LLC,SME,Education_EdTech,Kanpur,Uttar Pradesh,T2,Agency,CSM_0044,2023-04-22,VERIFIED,Silver,True,2023-04-22 18:00:00,2026-03-29
VP_C_00003639,Memon PLC,SME,Auto_Dealership,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0041,2023-03-29,VERIFIED,Silver,False,2023-03-29 15:00:00,2026-02-12
VP_C_00003640,"Buch, Shroff and Naik",SME,Travel_Hospitality,Chennai,Tamil Nadu,T1,Inbound_Web,CSM_0025,2023-07-04,VERIFIED,Bronze,True,2023-07-04 16:00:00,2026-03-07
VP_C_00003641,Dada PLC,SME,Retail_Fashion,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0042,2025-01-19,VERIFIED,Bronze,True,2025-01-19 12:00:00,2026-03-01
VP_C_00003642,Kota-Iyer,Freelancer,Construction_Real_Estate,Varanasi,Uttar Pradesh,T3,Inside_Sales,,2023-04-21,VERIFIED,,False,2023-04-21 10:00:00,2026-01-23
VP_C_00003643,"Pillai, Menon and Bora",SME,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Agency,CSM_0061,2025-07-28,VERIFIED,Bronze,True,2025-07-28 08:00:00,2026-01-21
VP_C_00003644,Mital-Palla,SME,Financial_Services,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0045,2025-09-09,VERIFIED,Silver,True,2025-09-09 08:00:00,2026-03-11
VP_C_00003645,Rajan and Sons,Startup,Food_Beverage,Agra,Uttar Pradesh,T3,Inside_Sales,CSM_0076,2025-08-02,VERIFIED,,True,2025-08-02 18:00:00,2026-01-10
VP_C_00003646,"Verma, Datta and Radhakrishnan",SME,Food_Beverage,Rajkot,Gujarat,T3,Digital_Organic,CSM_0084,2024-02-11,VERIFIED,,False,2024-02-11 09:00:00,2026-02-20
VP_C_00003647,"Amble, Chander and Saini",SME,Logistics_Transport,Pune,Maharashtra,T1,Inbound_Web,CSM_0009,2025-02-25,VERIFIED,Gold,True,2025-02-25 12:00:00,2026-01-13
VP_C_00003648,"Palan, Bajaj and Kurian",SME,Tech_Startup,Bhopal,Madhya Pradesh,T2,Inbound_Web,CSM_0066,2024-03-19,VERIFIED,Silver,False,2024-03-19 09:00:00,2025-12-31
VP_C_00003649,"Bhandari, Sarkar and Sur",Enterprise,Manufacturing_SME,Bengaluru,Karnataka,T1,Agency,CSM_0037,2023-07-24,EXPIRED,,False,2023-07-24 12:00:00,2026-01-15
VP_C_00003650,Kunda PLC,NGO,Travel_Hospitality,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0029,2024-02-16,VERIFIED,,False,2024-02-16 12:00:00,2026-02-04
VP_C_00003651,"Gour, Nadkarni and Bhalla",Startup,Construction_Real_Estate,Varanasi,Uttar Pradesh,T3,Digital_Organic,,2023-12-03,VERIFIED,,True,2023-12-03 10:00:00,2026-01-15
VP_C_00003652,"Mandal, Sani and Ganguly",SME,Financial_Services,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0031,2023-03-08,VERIFIED,Bronze,True,2023-03-08 12:00:00,2026-02-08
VP_C_00003653,Chauhan-Vaidya,Startup,Auto_Dealership,Mumbai,Maharashtra,T1,Digital_Organic,CSM_0019,2023-11-21,VERIFIED,Gold,True,2023-11-21 14:00:00,2026-02-11
VP_C_00003654,Mahajan Group,SME,Manufacturing_SME,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0063,2023-12-17,REJECTED,Bronze,False,2023-12-17 08:00:00,2026-03-25
VP_C_00003655,"Bhat, Bal and Kata",SME,Healthcare_Pharmacy,Ahmedabad,Gujarat,T1,Agency,CSM_0021,2024-09-10,VERIFIED,Bronze,True,2024-09-10 18:00:00,2026-01-21
VP_C_00003656,Dyal-Wali,SME,Education_EdTech,Delhi,Maharashtra,T1,Partner_Referral,CSM_0032,2024-05-12,VERIFIED,Bronze,True,2024-05-12 15:00:00,2025-12-31
VP_C_00003657,Kapur-Magar,SME,Retail_Electronics,Delhi,Delhi,T1,Field_Sales,CSM_0006,2023-08-06,VERIFIED,Bronze,True,2023-08-06 11:00:00,2026-01-03
VP_C_00003658,Mukherjee Group,SME,Construction_Real_Estate,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0065,2024-12-20,VERIFIED,Bronze,False,2024-12-20 15:00:00,2026-03-17
VP_C_00003659,"Lalla, Handa and Chatterjee",Enterprise,Travel_Hospitality,Patna,Bihar,T3,Inside_Sales,,2025-01-29,VERIFIED,,True,2025-01-29 10:00:00,2026-01-25
VP_C_00003660,"Kumer, Karpe and Comar",Freelancer,Financial_Services,Surat,Gujarat,T2,Digital_Organic,CSM_0062,2024-05-02,VERIFIED,Bronze,False,2024-05-02 11:00:00,2026-01-31
VP_C_00003661,Kaul-Doshi,SME,Retail_Grocery,Nashik,Maharashtra,T3,Digital_Organic,CSM_0082,2023-04-28,VERIFIED,,False,2023-04-28 16:00:00,2026-02-19
VP_C_00003662,Natt Ltd,SME,Healthcare_Pharmacy,Patna,Bihar,T3,Field_Sales,CSM_0086,2023-10-13,PENDING,,False,2023-10-13 14:00:00,2026-01-24
VP_C_00003663,Nayar-Ramaswamy,SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0064,2024-04-10,VERIFIED,Silver,True,2024-04-10 09:00:00,2026-01-19
VP_C_00003664,Edwin Ltd,SME,Retail_Grocery,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0069,2023-02-09,VERIFIED,Bronze,True,2023-02-09 13:00:00,2026-03-27
VP_C_00003665,"Ganesan, Dar and Chakrabarti",Enterprise,Food_Beverage,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0047,2024-07-12,VERIFIED,Silver,True,2024-07-12 17:00:00,2026-02-23
VP_C_00003666,"Halder, Ravi and Goyal",SME,Education_EdTech,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0024,2023-06-09,VERIFIED,Bronze,True,2023-06-09 13:00:00,2026-03-18
VP_C_00003667,"Prashad, Badami and Sood",Startup,Healthcare_Pharmacy,Nashik,Maharashtra,T3,Field_Sales,CSM_0079,2025-08-29,VERIFIED,,True,2025-08-29 10:00:00,2026-02-22
VP_C_00003668,Lad-Pal,SME,Professional_Services,Agra,Uttar Pradesh,T3,Digital_Organic,CSM_0078,2024-04-26,VERIFIED,,False,2024-04-26 16:00:00,2026-01-09
VP_C_00003669,"Venkatesh, Buch and Kaul",SME,Food_Beverage,Agra,Uttar Pradesh,T3,Inbound_Web,,2023-05-30,VERIFIED,,True,2023-05-30 13:00:00,2026-03-29
VP_C_00003670,"Kapadia, Sahni and Dhawan",SME,Construction_Real_Estate,Meerut,Uttar Pradesh,T3,Inbound_Web,CSM_0079,2024-10-17,VERIFIED,,True,2024-10-17 17:00:00,2026-03-07
VP_C_00003671,Bora-Vora,SME,Media_Entertainment,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0025,2023-08-07,VERIFIED,Bronze,False,2023-08-07 17:00:00,2026-02-06
VP_C_00003672,Bhatt-Sule,SME,Retail_Electronics,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0069,2023-11-24,VERIFIED,Bronze,False,2023-11-24 12:00:00,2026-03-03
VP_C_00003673,"Soni, Raj and Ben",Startup,Auto_Dealership,Bengaluru,Karnataka,T1,Field_Sales,CSM_0036,2024-08-04,REJECTED,Bronze,True,2024-08-04 15:00:00,2026-02-20
VP_C_00003674,"Oommen, Seth and Dasgupta",SME,Travel_Hospitality,Surat,Gujarat,T2,Inbound_Web,CSM_0062,2023-02-02,VERIFIED,Bronze,True,2023-02-02 13:00:00,2026-01-23
VP_C_00003675,Lall-Ratti,Enterprise,Healthcare_Pharmacy,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0027,2024-09-07,VERIFIED,,True,2024-09-07 18:00:00,2026-02-03
VP_C_00003676,"Kadakia, Murthy and Bajaj",SME,Healthcare_Pharmacy,Patna,Bihar,T3,Inside_Sales,,2025-03-03,VERIFIED,,False,2025-03-03 15:00:00,2026-02-26
VP_C_00003677,"Desai, Dani and Bassi",SME,Travel_Hospitality,Ahmedabad,Gujarat,T1,Inside_Sales,CSM_0033,2024-01-25,VERIFIED,Silver,True,2024-01-25 14:00:00,2026-02-17
VP_C_00003678,Date Inc,SME,Logistics_Transport,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0013,2023-03-05,VERIFIED,Bronze,False,2023-03-05 11:00:00,2026-03-18
VP_C_00003679,Nayak-Roy,Startup,Retail_Fashion,Agra,Uttar Pradesh,T3,Inside_Sales,CSM_0079,2025-08-16,VERIFIED,,True,2025-08-16 15:00:00,2026-03-14
VP_C_00003680,Modi-Aurora,SME,Food_Beverage,Lucknow,Uttar Pradesh,T2,Inside_Sales,CSM_0066,2025-04-07,VERIFIED,Silver,True,2025-04-07 17:00:00,2026-02-10
VP_C_00003681,Mangal-Yogi,Startup,Travel_Hospitality,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0064,2024-01-06,VERIFIED,Bronze,True,2024-01-06 16:00:00,2026-03-16
VP_C_00003682,Tata Group,SME,Healthcare_Pharmacy,Varanasi,Uttar Pradesh,T3,Inside_Sales,CSM_0082,2025-03-19,VERIFIED,,False,2025-03-19 10:00:00,2026-01-18
VP_C_00003683,Dutt-Ganesh,Startup,Manufacturing_SME,Nashik,Maharashtra,T3,Inside_Sales,CSM_0084,2024-03-16,VERIFIED,,True,2024-03-16 17:00:00,2026-03-01
VP_C_00003684,Goyal-Suresh,SME,Auto_Dealership,Nashik,Maharashtra,T3,Agency,CSM_0084,2025-09-29,VERIFIED,,True,2025-09-29 11:00:00,2026-02-02
VP_C_00003685,"Varkey, Parekh and Bhardwaj",Enterprise,Media_Entertainment,Rajkot,Gujarat,T3,Partner_Referral,CSM_0077,2024-04-29,VERIFIED,,False,2024-04-29 08:00:00,2026-01-12
VP_C_00003686,Bassi PLC,Enterprise,Auto_Dealership,Nashik,Maharashtra,T3,Event,,2023-08-07,VERIFIED,,False,2023-08-07 13:00:00,2026-03-24
VP_C_00003687,Warrior-Sodhi,Freelancer,Manufacturing_SME,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0026,2023-02-25,VERIFIED,Silver,True,2023-02-25 13:00:00,2026-03-10
VP_C_00003688,Contractor Group,SME,Retail_Fashion,Surat,Gujarat,T2,Inbound_Web,CSM_0057,2023-08-05,VERIFIED,Silver,False,2023-08-05 15:00:00,2026-03-11
VP_C_00003689,Bahri-Sachdeva,SME,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0045,2025-06-07,VERIFIED,,False,2025-06-07 15:00:00,2026-01-07
VP_C_00003690,Chakraborty-Ravi,SME,Professional_Services,Kolkata,West Bengal,T1,Inbound_Web,CSM_0002,2023-01-24,VERIFIED,Silver,True,2023-01-24 17:00:00,2026-01-13
VP_C_00003691,Din Group,Startup,Retail_Fashion,Delhi,Delhi,T1,Inside_Sales,CSM_0030,2025-09-02,VERIFIED,Silver,True,2025-09-02 15:00:00,2026-03-05
VP_C_00003692,Kanda PLC,SME,Retail_Fashion,Kolkata,West Bengal,T1,Inside_Sales,CSM_0031,2025-02-15,VERIFIED,Gold,False,2025-02-15 18:00:00,2026-03-29
VP_C_00003693,Sem-Pradhan,Startup,Retail_Electronics,Bengaluru,Karnataka,T1,Event,CSM_0024,2024-12-01,VERIFIED,Gold,True,2024-12-01 17:00:00,2026-01-14
VP_C_00003694,"Kohli, Pradhan and Bedi",SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Partner_Referral,CSM_0041,2024-03-09,VERIFIED,Bronze,True,2024-03-09 18:00:00,2026-01-08
VP_C_00003695,Patla and Sons,SME,Media_Entertainment,Hyderabad,Telangana,T1,Event,CSM_0033,2023-10-04,VERIFIED,Silver,False,2023-10-04 16:00:00,2026-01-02
VP_C_00003696,Sinha-Bali,SME,Media_Entertainment,Coimbatore,Tamil Nadu,T2,Digital_Organic,CSM_0050,2023-09-16,VERIFIED,Bronze,True,2023-09-16 11:00:00,2026-02-22
VP_C_00003697,Sood Ltd,Freelancer,Tech_Startup,Meerut,Uttar Pradesh,T3,Digital_Organic,,2024-10-12,VERIFIED,,True,2024-10-12 14:00:00,2026-02-22
VP_C_00003698,Sachdev Group,Enterprise,Food_Beverage,Meerut,Uttar Pradesh,T3,Digital_Organic,CSM_0084,2023-06-30,VERIFIED,,True,2023-06-30 15:00:00,2026-03-04
VP_C_00003699,Patel and Sons,Freelancer,Retail_Grocery,Delhi,Delhi,T1,Inbound_Web,CSM_0040,2023-03-27,VERIFIED,,True,2023-03-27 14:00:00,2026-03-23
VP_C_00003700,Sahota Group,SME,Travel_Hospitality,Surat,Gujarat,T2,Partner_Referral,CSM_0062,2023-05-26,VERIFIED,Silver,True,2023-05-26 08:00:00,2026-01-03
VP_C_00003701,Mohanty PLC,Enterprise,Retail_Fashion,Rajkot,Gujarat,T3,Event,CSM_0079,2023-03-12,VERIFIED,,False,2023-03-12 15:00:00,2026-03-11
VP_C_00003702,"Ben, Kari and Rama",Enterprise,Auto_Dealership,Rajkot,Gujarat,T3,Inside_Sales,,2023-10-08,VERIFIED,,False,2023-10-08 12:00:00,2026-03-21
VP_C_00003703,Thaman LLC,SME,Retail_Electronics,Pune,Maharashtra,T1,Inbound_Web,CSM_0028,2024-02-19,VERIFIED,Gold,True,2024-02-19 18:00:00,2026-03-06
VP_C_00003704,"Bath, Keer and Madan",Startup,Education_EdTech,Hyderabad,Telangana,T1,Digital_Organic,CSM_0039,2023-03-25,VERIFIED,Gold,True,2023-03-25 09:00:00,2026-02-24
VP_C_00003705,Seshadri-Kapur,Freelancer,Tech_Startup,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0022,2023-11-02,VERIFIED,Gold,True,2023-11-02 08:00:00,2026-02-18
VP_C_00003706,"Srivastava, Goel and Hari",Startup,Healthcare_Pharmacy,Chennai,Tamil Nadu,T1,Partner_Referral,CSM_0035,2025-06-13,REJECTED,Bronze,False,2025-06-13 13:00:00,2026-02-17
VP_C_00003707,"Sachdev, Vora and Gara",Startup,Food_Beverage,Mumbai,Maharashtra,T1,Partner_Referral,CSM_0003,2024-12-30,VERIFIED,Bronze,True,2024-12-30 17:00:00,2026-02-03
VP_C_00003708,Sengupta Inc,SME,Construction_Real_Estate,Pune,Maharashtra,T1,Inside_Sales,CSM_0023,2024-04-07,VERIFIED,Silver,True,2024-04-07 11:00:00,2026-01-13
VP_C_00003709,Varughese-Doctor,SME,Healthcare_Pharmacy,Bhopal,Madhya Pradesh,T2,Inside_Sales,,2025-06-11,VERIFIED,Silver,True,2025-06-11 17:00:00,2026-01-12
VP_C_00003710,Bobal and Sons,Freelancer,Tech_Startup,Kanpur,Uttar Pradesh,T2,Digital_Organic,CSM_0050,2024-03-05,VERIFIED,,True,2024-03-05 12:00:00,2026-01-14
VP_C_00003711,Chand Ltd,SME,Auto_Dealership,Patna,Bihar,T3,Digital_Organic,,2024-06-21,VERIFIED,,True,2024-06-21 18:00:00,2026-03-28
VP_C_00003712,"Sule, Bail and Mahajan",Startup,Construction_Real_Estate,Patna,Bihar,T3,Digital_Organic,,2023-08-08,VERIFIED,,False,2023-08-08 16:00:00,2026-03-26
VP_C_00003713,Mani-Sheth,Startup,Logistics_Transport,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0042,2024-11-16,VERIFIED,Bronze,True,2024-11-16 09:00:00,2026-01-30
VP_C_00003714,"Ratti, Jha and Das",Enterprise,Manufacturing_SME,Pune,Maharashtra,T1,Inside_Sales,CSM_0039,2025-07-03,VERIFIED,Bronze,True,2025-07-03 13:00:00,2026-03-08
