customer_id,company_name,business_type,industry_segment,city,state,tier,acquisition_channel,account_manager_id,onboarding_date,kyc_status,segment_label,is_active,created_at,updated_at,Recency,Frequency,Monetary,plan_type,renewal_count,discount_pct,is_churned
VP_C_00003605,"Kadakia, Jaggi and Suresh",SME,Financial_Services,Kolkata,West Bengal,T1,Digital_Organic,CSM_0003,2024-10-21,VERIFIED,Bronze,False,2024-10-21 08:00:00,2026-03-10,205,317,9682733.93,Enterprise,10,0,True
VP_C_00003606,Chander-Kala,SME,Food_Beverage,Jaipur,Rajasthan,T2,Event,,2023-02-28,VERIFIED,Silver,True,2023-02-28 12:00:00,2026-02-22,5,635,22627308.22,Enterprise,28,25,True
VP_C_00003606,Chander-Kala,SME,Food_Beverage,Jaipur,Rajasthan,T2,Event,,2023-02-28,VERIFIED,Silver,True,2023-02-28 12:00:00,2026-02-22,5,635,22627308.22,Growth,6,15,False
VP_C_00003607,Sur-Virk,Startup,Financial_Services,Nashik,Maharashtra,T3,Digital_Organic,CSM_0072,2025-01-28,VERIFIED,,False,2025-01-28 08:00:00,2026-02-22,316,23,303924.58,Enterprise,3,0,True
VP_C_00003608,Narain-Badami,SME,Financial_Services,Bengaluru,Karnataka,T1,Freemium_Upgrade,CSM_0001,2025-03-20,VERIFIED,Silver,True,2025-03-20 10:00:00,2026-01-02,4,379,15025748.290000001,Growth,2,0,False
VP_C_00003609,Shah Ltd,Freelancer,Construction_Real_Estate,Kolkata,West Bengal,T1,Inside_Sales,CSM_0039,2023-09-08,VERIFIED,Silver,True,2023-09-08 15:00:00,2026-02-12,4,927,14313412.81,Growth,32,10,False
VP_C_00003610,"Sawhney, Bala and Handa",Freelancer,Professional_Services,Agra,Uttar Pradesh,T3,Inbound_Web,,2024-12-17,VERIFIED,,False,2024-12-17 10:00:00,2026-02-11,304,45,693709.78,Starter,6,0,True
VP_C_00003611,"Nadig, Dhaliwal and Misra",Enterprise,Media_Entertainment,Meerut,Uttar Pradesh,T3,Partner_Referral,,2025-04-20,VERIFIED,,True,2025-04-20 16:00:00,2026-01-14,5,102,10513558.28,Growth,12,10,False
VP_C_00003612,"Tank, Desai and Choudhury",SME,Retail_Fashion,Meerut,Uttar Pradesh,T3,Partner_Referral,CSM_0076,2024-07-28,VERIFIED,,True,2024-07-28 17:00:00,2026-01-31,6,146,5888081.66,Growth,15,20,True
VP_C_00003612,"Tank, Desai and Choudhury",SME,Retail_Fashion,Meerut,Uttar Pradesh,T3,Partner_Referral,CSM_0076,2024-07-28,VERIFIED,,True,2024-07-28 17:00:00,2026-01-31,6,146,5888081.66,Growth,1,20,False
VP_C_00003613,Tella-Goda,SME,Financial_Services,Meerut,Uttar Pradesh,T3,Freemium_Upgrade,,2023-01-09,VERIFIED,,True,2023-01-09 16:00:00,2026-01-01,5,310,11664868.62,Enterprise,40,15,False
VP_C_00003614,Patla-Gala,Startup,Manufacturing_SME,Surat,Tamil Nadu,T2,Inside_Sales,CSM_0067,2023-06-08,VERIFIED,Silver,True,2023-06-08 14:00:00,2026-01-15,5,671,10006000.47,Growth,3,20,False
VP_C_00003615,Magar-Seth,SME,Media_Entertainment,Mumbai,Maharashtra,T1,Agency,CSM_0032,2025-05-23,VERIFIED,Silver,True,2025-05-23 16:00:00,2026-03-20,5,316,12229209.11,Starter,1,20,False
VP_C_00003616,Arya-Tata,SME,Manufacturing_SME,Rajkot,Gujarat,T3,Inbound_Web,,2023-04-18,VERIFIED,,False,2023-04-18 11:00:00,2026-01-25,931,50,1973872.51,Growth,5,15,True
VP_C_00003617,"Tailor, Prashad and Seshadri",Enterprise,Logistics_Transport,Surat,Gujarat,T2,Digital_Organic,CSM_0042,2023-10-25,VERIFIED,Bronze,False,2023-10-25 18:00:00,2026-03-21,143,432,53287637.66,Starter,2,20,True
VP_C_00003618,Vyas Inc,Startup,Manufacturing_SME,Ahmedabad,Gujarat,T1,Agency,CSM_0015,2024-01-20,VERIFIED,Bronze,False,2024-01-20 10:00:00,2026-02-22,789,24,675203.8200000001,Starter,0,0,True
VP_C_00003619,"Pillai, Mane and Thaker",Startup,Retail_Electronics,Patna,Bihar,T3,Digital_Organic,CSM_0075,2023-06-12,VERIFIED,,True,2023-06-12 09:00:00,2026-03-04,27,266,3826670.29,Starter,3,0,False
VP_C_00003620,Ramakrishnan-Narasimhan,SME,Retail_Grocery,Meerut,Uttar Pradesh,T3,Field_Sales,,2024-08-06,VERIFIED,,False,2024-08-06 10:00:00,2026-03-02,321,76,2465861.74,Growth,9,25,True
VP_C_00003621,Kari-Brar,Enterprise,Tech_Startup,Patna,Bihar,T3,Digital_Organic,,2024-02-13,VERIFIED,,True,2024-02-13 08:00:00,2026-01-02,17,177,26259091.89,Growth,21,5,True
VP_C_00003621,Kari-Brar,Enterprise,Tech_Startup,Patna,Bihar,T3,Digital_Organic,,2024-02-13,VERIFIED,,True,2024-02-13 08:00:00,2026-01-02,17,177,26259091.89,Growth,1,0,False
VP_C_00003622,"Dora, Sem and Nori",SME,Retail_Fashion,Ahmedabad,Gujarat,T1,Agency,CSM_0007,2025-05-24,VERIFIED,Bronze,True,2025-05-24 16:00:00,2026-02-10,4,323,10949577.47,Growth,1,20,False
VP_C_00003623,Prasad-Randhawa,SME,Manufacturing_SME,Nagpur,Maharashtra,T2,Inbound_Web,CSM_0045,2023-03-16,VERIFIED,Bronze,True,2023-03-16 14:00:00,2026-01-11,5,666,26373554.77,Growth,4,10,False
VP_C_00003624,Chaudhry-Memon,Startup,Manufacturing_SME,Surat,Gujarat,T2,Inside_Sales,CSM_0041,2023-08-17,VERIFIED,Silver,True,2023-08-17 09:00:00,2026-02-02,4,582,8182775.0,Starter,32,15,False
VP_C_00003625,Bumb and Sons,SME,Logistics_Transport,Nashik,Maharashtra,T3,Inbound_Web,,2024-02-02,VERIFIED,,False,2024-02-02 12:00:00,2026-02-17,766,4,117429.16,Starter,0,15,True
VP_C_00003626,Upadhyay-Aurora,SME,Construction_Real_Estate,Delhi,Delhi,T1,Inside_Sales,CSM_0033,2025-06-14,PENDING,Gold,True,2025-06-14 17:00:00,2026-02-01,6,306,10574880.49,Growth,1,20,False
VP_C_00003627,Zachariah-Baria,SME,Financial_Services,Kolkata,West Bengal,T1,Digital_Organic,CSM_0026,2024-04-18,VERIFIED,Silver,False,2024-04-18 16:00:00,2026-02-17,95,581,18745436.14,Growth,20,15,True
VP_C_00003628,Shanker-Narayan,Startup,Travel_Hospitality,Bhopal,Madhya Pradesh,T2,Inside_Sales,CSM_0042,2024-11-16,VERIFIED,Silver,True,2024-11-16 12:00:00,2026-02-13,14,293,5013778.99,Starter,17,0,False
VP_C_00003629,"Shukla, D’Alia and Issac",Startup,Healthcare_Pharmacy,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0046,2023-04-06,VERIFIED,Bronze,False,2023-04-06 10:00:00,2026-02-26,863,131,1718207.98,Enterprise,7,0,True
VP_C_00003630,Bahl Inc,Enterprise,Food_Beverage,Hyderabad,Telangana,T1,Inside_Sales,CSM_0037,2023-12-24,REJECTED,Gold,True,2023-12-24 13:00:00,2026-02-09,4,851,103405851.2,Growth,3,10,False
VP_C_00003631,Sachar-Sathe,Startup,Professional_Services,Kolkata,West Bengal,T1,Partner_Referral,CSM_0002,2024-04-22,VERIFIED,Bronze,True,2024-04-22 08:00:00,2026-03-29,4,687,10698593.18,Growth,24,25,False
VP_C_00003632,Modi PLC,SME,Professional_Services,Bhopal,Madhya Pradesh,T2,Partner_Referral,CSM_0061,2024-04-24,PENDING,Bronze,True,2024-04-24 15:00:00,2026-02-10,5,435,14704560.13,Enterprise,2,0,False
VP_C_00003633,Ranganathan and Sons,SME,Construction_Real_Estate,Nashik,Maharashtra,T3,Partner_Referral,CSM_0075,2024-10-19,VERIFIED,,True,2024-10-19 17:00:00,2026-01-19,7,127,4507966.06,Growth,18,0,False
VP_C_00003634,Venkataraman-Murthy,SME,Media_Entertainment,Meerut,Uttar Pradesh,T3,Inside_Sales,CSM_0076,2024-07-01,VERIFIED,,True,2024-07-01 14:00:00,2026-03-07,4,165,6317607.03,Enterprise,22,25,False
VP_C_00003635,"Ranganathan, Halder and Sule",SME,Professional_Services,Bengaluru,Karnataka,T1,Inbound_Web,CSM_0015,2025-07-10,VERIFIED,Bronze,True,2025-07-10 14:00:00,2026-02-25,6,301,11661297.15,Growth,9,25,False
VP_C_00003636,Vig-Batta,SME,Financial_Services,Patna,Bihar,T3,Inbound_Web,CSM_0084,2025-04-17,VERIFIED,,True,2025-04-17 17:00:00,2026-03-08,4,95,3068887.79,Enterprise,1,10,False
VP_C_00003637,Memon-Sandhu,Freelancer,Professional_Services,Mumbai,Maharashtra,T1,Digital_Organic,CSM_0039,2024-04-21,VERIFIED,Bronze,True,2024-04-21 17:00:00,2026-02-06,7,722,11551742.28,Growth,24,5,False
VP_C_00003638,Dhar LLC,SME,Education_EdTech,Kanpur,Uttar Pradesh,T2,Agency,CSM_0044,2023-04-22,VERIFIED,Silver,True,2023-04-22 18:00:00,2026-03-29,5,660,24003260.76,Growth,36,20,False
VP_C_00003639,Memon PLC,SME,Auto_Dealership,Lucknow,Uttar Pradesh,T2,Inbound_Web,CSM_0041,2023-03-29,VERIFIED,Silver,False,2023-03-29 15:00:00,2026-02-12,568,303,11561849.4,Growth,17,10,True
VP_C_00003640,"Buch, Shroff and Naik",SME,Travel_Hospitality,Chennai,Tamil Nadu,T1,Inbound_Web,CSM_0025,2023-07-04,VERIFIED,Bronze,True,2023-07-04 16:00:00,2026-03-07,4,1018,34931874.55,Starter,3,0,False
VP_C_00003641,Dada PLC,SME,Retail_Fashion,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0042,2025-01-19,VERIFIED,Bronze,True,2025-01-19 12:00:00,2026-03-01,4,207,8277809.84,Enterprise,6,0,True
VP_C_00003641,Dada PLC,SME,Retail_Fashion,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0042,2025-01-19,VERIFIED,Bronze,True,2025-01-19 12:00:00,2026-03-01,4,207,8277809.84,Starter,5,0,False
VP_C_00003642,Kota-Iyer,Freelancer,Construction_Real_Estate,Varanasi,Uttar Pradesh,T3,Inside_Sales,,2023-04-21,VERIFIED,,False,2023-04-21 10:00:00,2026-01-23,334,207,2752007.42,Starter,2,0,True
VP_C_00003643,"Pillai, Menon and Bora",SME,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Agency,CSM_0061,2025-07-28,VERIFIED,Bronze,True,2025-07-28 08:00:00,2026-01-21,4,155,5919470.56,Growth,9,20,False
VP_C_00003644,Mital-Palla,SME,Financial_Services,Kanpur,Uttar Pradesh,T2,Field_Sales,CSM_0045,2025-09-09,VERIFIED,Silver,True,2025-09-09 08:00:00,2026-03-11,4,115,4401411.22,Growth,7,25,False
VP_C_00003645,Rajan and Sons,Startup,Food_Beverage,Agra,Uttar Pradesh,T3,Inside_Sales,CSM_0076,2025-08-02,VERIFIED,,True,2025-08-02 18:00:00,2026-01-10,7,62,730806.82,Growth,1,5,False
VP_C_00003646,"Verma, Datta and Radhakrishnan",SME,Food_Beverage,Rajkot,Gujarat,T3,Digital_Organic,CSM_0084,2024-02-11,VERIFIED,,False,2024-02-11 09:00:00,2026-02-20,139,146,5340980.23,Growth,21,15,True
VP_C_00003647,"Amble, Chander and Saini",SME,Logistics_Transport,Pune,Maharashtra,T1,Inbound_Web,CSM_0009,2025-02-25,VERIFIED,Gold,True,2025-02-25 12:00:00,2026-01-13,4,431,14961682.16,Growth,14,0,False
VP_C_00003648,"Palan, Bajaj and Kurian",SME,Tech_Startup,Bhopal,Madhya Pradesh,T2,Inbound_Web,CSM_0066,2024-03-19,VERIFIED,Silver,False,2024-03-19 09:00:00,2025-12-31,481,148,5287896.58,Enterprise,8,0,True
VP_C_00003649,"Bhandari, Sarkar and Sur",Enterprise,Manufacturing_SME,Bengaluru,Karnataka,T1,Agency,CSM_0037,2023-07-24,EXPIRED,,False,2023-07-24 12:00:00,2026-01-15,867,112,14305851.38,Enterprise,3,10,True
VP_C_00003650,Kunda PLC,NGO,Travel_Hospitality,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0029,2024-02-16,VERIFIED,,False,2024-02-16 12:00:00,2026-02-04,665,108,1911443.3599999999,Growth,3,15,True
VP_C_00003651,"Gour, Nadkarni and Bhalla",Startup,Construction_Real_Estate,Varanasi,Uttar Pradesh,T3,Digital_Organic,,2023-12-03,VERIFIED,,True,2023-12-03 10:00:00,2026-01-15,6,225,3383346.89,Enterprise,3,5,False
VP_C_00003652,"Mandal, Sani and Ganguly",SME,Financial_Services,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0031,2023-03-08,VERIFIED,Bronze,True,2023-03-08 12:00:00,2026-02-08,6,1103,40147783.26,Growth,4,0,False
VP_C_00003653,Chauhan-Vaidya,Startup,Auto_Dealership,Mumbai,Maharashtra,T1,Digital_Organic,CSM_0019,2023-11-21,VERIFIED,Gold,True,2023-11-21 14:00:00,2026-02-11,5,886,13474880.04,Growth,3,0,False
VP_C_00003654,Mahajan Group,SME,Manufacturing_SME,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0063,2023-12-17,REJECTED,Bronze,False,2023-12-17 08:00:00,2026-03-25,827,2,37378.2,Starter,0,10,True
VP_C_00003655,"Bhat, Bal and Kata",SME,Healthcare_Pharmacy,Ahmedabad,Gujarat,T1,Agency,CSM_0021,2024-09-10,VERIFIED,Bronze,True,2024-09-10 18:00:00,2026-01-21,5,551,20775263.72,Growth,19,5,False
VP_C_00003656,Dyal-Wali,SME,Education_EdTech,Delhi,Maharashtra,T1,Partner_Referral,CSM_0032,2024-05-12,VERIFIED,Bronze,True,2024-05-12 15:00:00,2025-12-31,5,679,23327309.52,Starter,2,10,False
VP_C_00003657,Kapur-Magar,SME,Retail_Electronics,Delhi,Delhi,T1,Field_Sales,CSM_0006,2023-08-06,VERIFIED,Bronze,True,2023-08-06 11:00:00,2026-01-03,4,1001,36622232.42,Growth,3,25,False
VP_C_00003658,Mukherjee Group,SME,Construction_Real_Estate,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0065,2024-12-20,VERIFIED,Bronze,False,2024-12-20 15:00:00,2026-03-17,159,159,5471905.85,Growth,10,25,True
VP_C_00003659,"Lalla, Handa and Chatterjee",Enterprise,Travel_Hospitality,Patna,Bihar,T3,Inside_Sales,,2025-01-29,VERIFIED,,True,2025-01-29 10:00:00,2026-01-25,7,97,11267756.18,Growth,3,10,True
VP_C_00003659,"Lalla, Handa and Chatterjee",Enterprise,Travel_Hospitality,Patna,Bihar,T3,Inside_Sales,,2025-01-29,VERIFIED,,True,2025-01-29 10:00:00,2026-01-25,7,97,11267756.18,Growth,5,15,False
VP_C_00003660,"Kumer, Karpe and Comar",Freelancer,Financial_Services,Surat,Gujarat,T2,Digital_Organic,CSM_0062,2024-05-02,VERIFIED,Bronze,False,2024-05-02 11:00:00,2026-01-31,209,267,3873726.74,Enterprise,16,15,True
VP_C_00003661,Kaul-Doshi,SME,Retail_Grocery,Nashik,Maharashtra,T3,Digital_Organic,CSM_0082,2023-04-28,VERIFIED,,False,2023-04-28 16:00:00,2026-02-19,668,103,4028248.34,Growth,13,0,True
VP_C_00003662,Natt Ltd,SME,Healthcare_Pharmacy,Patna,Bihar,T3,Field_Sales,CSM_0086,2023-10-13,PENDING,,False,2023-10-13 14:00:00,2026-01-24,828,18,775377.06,Growth,2,25,True
VP_C_00003663,Nayar-Ramaswamy,SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Digital_Organic,CSM_0064,2024-04-10,VERIFIED,Silver,True,2024-04-10 09:00:00,2026-01-19,4,431,15384752.18,Starter,24,10,False
VP_C_00003664,Edwin Ltd,SME,Retail_Grocery,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0069,2023-02-09,VERIFIED,Bronze,True,2023-02-09 13:00:00,2026-03-27,7,658,23730549.03,Growth,4,15,False
VP_C_00003665,"Ganesan, Dar and Chakrabarti",Enterprise,Food_Beverage,Nagpur,Maharashtra,T2,Inside_Sales,CSM_0047,2024-07-12,VERIFIED,Silver,True,2024-07-12 17:00:00,2026-02-23,4,381,50202891.18,Starter,2,10,False
VP_C_00003666,"Halder, Ravi and Goyal",SME,Education_EdTech,Bengaluru,Karnataka,T1,Inside_Sales,CSM_0024,2023-06-09,VERIFIED,Bronze,True,2023-06-09 13:00:00,2026-03-18,4,998,35427614.89,Growth,3,0,False
VP_C_00003667,"Prashad, Badami and Sood",Startup,Healthcare_Pharmacy,Nashik,Maharashtra,T3,Field_Sales,CSM_0079,2025-08-29,VERIFIED,,True,2025-08-29 10:00:00,2026-02-22,9,61,720191.25,Starter,1,0,False
VP_C_00003668,Lad-Pal,SME,Professional_Services,Agra,Uttar Pradesh,T3,Digital_Organic,CSM_0078,2024-04-26,VERIFIED,,False,2024-04-26 16:00:00,2026-01-09,697,8,352361.15,Starter,0,0,True
VP_C_00003669,"Venkatesh, Buch and Kaul",SME,Food_Beverage,Agra,Uttar Pradesh,T3,Inbound_Web,,2023-05-30,VERIFIED,,True,2023-05-30 13:00:00,2026-03-29,8,248,9392122.49,Starter,5,10,True
VP_C_00003669,"Venkatesh, Buch and Kaul",SME,Food_Beverage,Agra,Uttar Pradesh,T3,Inbound_Web,,2023-05-30,VERIFIED,,True,2023-05-30 13:00:00,2026-03-29,8,248,9392122.49,Enterprise,4,10,False
VP_C_00003670,"Kapadia, Sahni and Dhawan",SME,Construction_Real_Estate,Meerut,Uttar Pradesh,T3,Inbound_Web,CSM_0079,2024-10-17,VERIFIED,,True,2024-10-17 17:00:00,2026-03-07,5,120,4683999.2299999995,Starter,2,0,False
VP_C_00003671,Bora-Vora,SME,Media_Entertainment,Chennai,Tamil Nadu,T1,Inside_Sales,CSM_0025,2023-08-07,VERIFIED,Bronze,False,2023-08-07 17:00:00,2026-02-06,959,10,335541.54,Starter,0,10,True
VP_C_00003672,Bhatt-Sule,SME,Retail_Electronics,Jaipur,Rajasthan,T2,Inside_Sales,CSM_0069,2023-11-24,VERIFIED,Bronze,False,2023-11-24 12:00:00,2026-03-03,103,442,13752065.76,Enterprise,2,20,True
VP_C_00003673,"Soni, Raj and Ben",Startup,Auto_Dealership,Bengaluru,Karnataka,T1,Field_Sales,CSM_0036,2024-08-04,REJECTED,Bronze,True,2024-08-04 15:00:00,2026-02-20,4,635,9103753.78,Growth,21,0,False
VP_C_00003674,"Oommen, Seth and Dasgupta",SME,Travel_Hospitality,Surat,Gujarat,T2,Inbound_Web,CSM_0062,2023-02-02,VERIFIED,Bronze,True,2023-02-02 13:00:00,2026-01-23,4,652,23724366.94,Growth,4,5,False
VP_C_00003675,Lall-Ratti,Enterprise,Healthcare_Pharmacy,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0027,2024-09-07,VERIFIED,,True,2024-09-07 18:00:00,2026-02-03,4,574,66629729.44,Growth,19,0,False
VP_C_00003676,"Kadakia, Murthy and Bajaj",SME,Healthcare_Pharmacy,Patna,Bihar,T3,Inside_Sales,,2025-03-03,VERIFIED,,False,2025-03-03 15:00:00,2026-02-26,382,3,159271.32,Growth,0,15,True
VP_C_00003677,"Desai, Dani and Bassi",SME,Travel_Hospitality,Ahmedabad,Gujarat,T1,Inside_Sales,CSM_0033,2024-01-25,VERIFIED,Silver,True,2024-01-25 14:00:00,2026-02-17,4,832,30204141.86,Growth,3,0,False
VP_C_00003678,Date Inc,SME,Logistics_Transport,Chennai,Tamil Nadu,T1,Digital_Organic,CSM_0013,2023-03-05,VERIFIED,Bronze,False,2023-03-05 11:00:00,2026-03-18,1112,15,537240.09,Enterprise,0,25,True
VP_C_00003679,Nayak-Roy,Startup,Retail_Fashion,Agra,Uttar Pradesh,T3,Inside_Sales,CSM_0079,2025-08-16,VERIFIED,,True,2025-08-16 15:00:00,2026-03-14,7,50,524195.57,Growth,1,10,False
VP_C_00003680,Modi-Aurora,SME,Food_Beverage,Lucknow,Uttar Pradesh,T2,Inside_Sales,CSM_0066,2025-04-07,VERIFIED,Silver,True,2025-04-07 17:00:00,2026-02-10,6,231,8647439.540000001,Growth,12,15,False
VP_C_00003681,Mangal-Yogi,Startup,Travel_Hospitality,Nagpur,Maharashtra,T2,Digital_Organic,CSM_0064,2024-01-06,VERIFIED,Bronze,True,2024-01-06 16:00:00,2026-03-16,4,473,7749161.83,Growth,3,15,False
VP_C_00003682,Tata Group,SME,Healthcare_Pharmacy,Varanasi,Uttar Pradesh,T3,Inside_Sales,CSM_0082,2025-03-19,VERIFIED,,False,2025-03-19 10:00:00,2026-01-18,320,23,792849.06,Growth,2,5,True
VP_C_00003683,Dutt-Ganesh,Startup,Manufacturing_SME,Nashik,Maharashtra,T3,Inside_Sales,CSM_0084,2024-03-16,VERIFIED,,True,2024-03-16 17:00:00,2026-03-01,12,188,2552672.02,Growth,3,15,False
VP_C_00003684,Goyal-Suresh,SME,Auto_Dealership,Nashik,Maharashtra,T3,Agency,CSM_0084,2025-09-29,VERIFIED,,True,2025-09-29 11:00:00,2026-02-02,20,57,2447487.88,Growth,7,0,False
VP_C_00003685,"Varkey, Parekh and Bhardwaj",Enterprise,Media_Entertainment,Rajkot,Gujarat,T3,Partner_Referral,CSM_0077,2024-04-29,VERIFIED,,False,2024-04-29 08:00:00,2026-01-12,576,41,6167194.2,Growth,4,0,True
VP_C_00003686,Bassi PLC,Enterprise,Auto_Dealership,Nashik,Maharashtra,T3,Event,,2023-08-07,VERIFIED,,False,2023-08-07 13:00:00,2026-03-24,865,14,1885421.6400000001,Growth,3,0,True
VP_C_00003687,Warrior-Sodhi,Freelancer,Manufacturing_SME,Bengaluru,Karnataka,T1,Digital_Organic,CSM_0026,2023-02-25,VERIFIED,Silver,True,2023-02-25 13:00:00,2026-03-10,5,1165,16937232.35,Enterprise,4,0,False
VP_C_00003688,Contractor Group,SME,Retail_Fashion,Surat,Gujarat,T2,Inbound_Web,CSM_0057,2023-08-05,VERIFIED,Silver,False,2023-08-05 15:00:00,2026-03-11,236,453,16121973.93,Starter,2,10,True
VP_C_00003689,Bahri-Sachdeva,SME,Healthcare_Pharmacy,Indore,Madhya Pradesh,T2,Inside_Sales,CSM_0045,2025-06-07,VERIFIED,,False,2025-06-07 15:00:00,2026-01-07,100,93,3121571.16,Enterprise,6,0,True
VP_C_00003690,Chakraborty-Ravi,SME,Professional_Services,Kolkata,West Bengal,T1,Inbound_Web,CSM_0002,2023-01-24,VERIFIED,Silver,True,2023-01-24 17:00:00,2026-01-13,4,1170,42752709.39,Growth,4,5,False
VP_C_00003691,Din Group,Startup,Retail_Fashion,Delhi,Delhi,T1,Inside_Sales,CSM_0030,2025-09-02,VERIFIED,Silver,True,2025-09-02 15:00:00,2026-03-05,6,215,3897323.22,Enterprise,7,15,False
VP_C_00003692,Kanda PLC,SME,Retail_Fashion,Kolkata,West Bengal,T1,Inside_Sales,CSM_0031,2025-02-15,VERIFIED,Gold,False,2025-02-15 18:00:00,2026-03-29,4,384,13846220.43,Starter,13,20,True
VP_C_00003693,Sem-Pradhan,Startup,Retail_Electronics,Bengaluru,Karnataka,T1,Event,CSM_0024,2024-12-01,VERIFIED,Gold,True,2024-12-01 17:00:00,2026-01-14,4,440,7158904.61,Starter,17,20,False
VP_C_00003694,"Kohli, Pradhan and Bedi",SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Partner_Referral,CSM_0041,2024-03-09,VERIFIED,Bronze,True,2024-03-09 18:00:00,2026-01-08,7,402,13768185.29,Growth,14,10,True
VP_C_00003694,"Kohli, Pradhan and Bedi",SME,Retail_Electronics,Indore,Madhya Pradesh,T2,Partner_Referral,CSM_0041,2024-03-09,VERIFIED,Bronze,True,2024-03-09 18:00:00,2026-01-08,7,402,13768185.29,Starter,3,15,False
VP_C_00003695,Patla and Sons,SME,Media_Entertainment,Hyderabad,Telangana,T1,Event,CSM_0033,2023-10-04,VERIFIED,Silver,False,2023-10-04 16:00:00,2026-01-02,422,477,17910974.18,Starter,16,15,True
VP_C_00003696,Sinha-Bali,SME,Media_Entertainment,Coimbatore,Tamil Nadu,T2,Digital_Organic,CSM_0050,2023-09-16,VERIFIED,Bronze,True,2023-09-16 11:00:00,2026-02-22,7,575,20848168.66,Growth,3,10,False
VP_C_00003697,Sood Ltd,Freelancer,Tech_Startup,Meerut,Uttar Pradesh,T3,Digital_Organic,,2024-10-12,VERIFIED,,True,2024-10-12 14:00:00,2026-02-22,5,133,1872378.95,Starter,2,0,False
VP_C_00003698,Sachdev Group,Enterprise,Food_Beverage,Meerut,Uttar Pradesh,T3,Digital_Organic,CSM_0084,2023-06-30,VERIFIED,,True,2023-06-30 15:00:00,2026-03-04,8,235,30687446.4,Enterprise,15,20,True
VP_C_00003698,Sachdev Group,Enterprise,Food_Beverage,Meerut,Uttar Pradesh,T3,Digital_Organic,CSM_0084,2023-06-30,VERIFIED,,True,2023-06-30 15:00:00,2026-03-04,8,235,30687446.4,Growth,4,10,False
VP_C_00003699,Patel and Sons,Freelancer,Retail_Grocery,Delhi,Delhi,T1,Inbound_Web,CSM_0040,2023-03-27,VERIFIED,,True,2023-03-27 14:00:00,2026-03-23,4,1053,16215384.540000001,Enterprise,4,10,False
VP_C_00003700,Sahota Group,SME,Travel_Hospitality,Surat,Gujarat,T2,Partner_Referral,CSM_0062,2023-05-26,VERIFIED,Silver,True,2023-05-26 08:00:00,2026-01-03,4,580,21113209.55,Enterprise,5,5,True
VP_C_00003700,Sahota Group,SME,Travel_Hospitality,Surat,Gujarat,T2,Partner_Referral,CSM_0062,2023-05-26,VERIFIED,Silver,True,2023-05-26 08:00:00,2026-01-03,4,580,21113209.55,Enterprise,4,15,False
VP_C_00003701,Mohanty PLC,Enterprise,Retail_Fashion,Rajkot,Gujarat,T3,Event,CSM_0079,2023-03-12,VERIFIED,,False,2023-03-12 15:00:00,2026-03-11,744,92,12388704.93,Growth,1,5,True
VP_C_00003702,"Ben, Kari and Rama",Enterprise,Auto_Dealership,Rajkot,Gujarat,T3,Inside_Sales,,2023-10-08,VERIFIED,,False,2023-10-08 12:00:00,2026-03-21,897,3,1013033.97,Growth,0,0,True
VP_C_00003703,Thaman LLC,SME,Retail_Electronics,Pune,Maharashtra,T1,Inbound_Web,CSM_0028,2024-02-19,VERIFIED,Gold,True,2024-02-19 18:00:00,2026-03-06,4,808,28599236.67,Growth,3,15,False
VP_C_00003704,"Bath, Keer and Madan",Startup,Education_EdTech,Hyderabad,Telangana,T1,Digital_Organic,CSM_0039,2023-03-25,VERIFIED,Gold,True,2023-03-25 09:00:00,2026-02-24,6,1024,13589181.53,Growth,4,5,False
VP_C_00003705,Seshadri-Kapur,Freelancer,Tech_Startup,Mumbai,Maharashtra,T1,Inside_Sales,CSM_0022,2023-11-02,VERIFIED,Gold,True,2023-11-02 08:00:00,2026-02-18,5,917,13902289.3,Starter,3,15,False
VP_C_00003706,"Srivastava, Goel and Hari",Startup,Healthcare_Pharmacy,Chennai,Tamil Nadu,T1,Partner_Referral,CSM_0035,2025-06-13,REJECTED,Bronze,False,2025-06-13 13:00:00,2026-02-17,283,12,115844.06,Growth,0,0,True
VP_C_00003707,"Sachdev, Vora and Gara",Startup,Food_Beverage,Mumbai,Maharashtra,T1,Partner_Referral,CSM_0003,2024-12-30,VERIFIED,Bronze,True,2024-12-30 17:00:00,2026-02-03,4,519,8348507.66,Growth,16,15,False
VP_C_00003708,Sengupta Inc,SME,Construction_Real_Estate,Pune,Maharashtra,T1,Inside_Sales,CSM_0023,2024-04-07,VERIFIED,Silver,True,2024-04-07 11:00:00,2026-01-13,5,635,22343167.49,Growth,8,15,True
